name,job,movie_count,gender,popularity,profile_path,order
M. Night Shyamalan,Director,6,Male,18.974999999999998,https://image.tmdb.org/t/p/original/tOhFWjauKvJgjCVLJFnhbBCZuxZ.jpg,174
Chris Columbus,Director,6,Male,16.128,https://image.tmdb.org/t/p/original/yCyEz90NqjEXKZ7HYcEhDXlLlPc.jpg,175
Garry Marshall,Director,6,Male,14.012,https://image.tmdb.org/t/p/original/ergjvb7J3UnbBnX1f7GvFVZSaci.jpg,176
Christopher McQuarrie,Screenplay,6,Male,13.751,https://image.tmdb.org/t/p/original/82W339V8turXUdaCajqOyekxhmD.jpg,177
Ridley Scott,Director,6,Male,13.647,https://image.tmdb.org/t/p/original/zABJmN9opmqD4orWl3KSdCaSo7Q.jpg,178
Hayao Miyazaki,Screenplay,6,Male,12.442,https://image.tmdb.org/t/p/original/mG3cfxtA5jqDc7fpKgyzZMKoXDh.jpg,179
Paul Thomas Anderson,Writer,6,Male,11.586,https://image.tmdb.org/t/p/original/29DHpRKddqTwo2NU162Y49JoQYa.jpg,180
Denis Villeneuve,Director,6,Male,9.934,https://image.tmdb.org/t/p/original/zdDx9Xs93UIrJFWYApYR28J8M6b.jpg,181
Lilly Wachowski,Director,6,Female,9.074,https://image.tmdb.org/t/p/original/rCScAjSpeKA19BLNR07MqNNeeTT.jpg,182
Ingmar Bergman,Director,6,Male,8.831000000000001,https://image.tmdb.org/t/p/original/nkmOaXNRoioViN9OQf2n9Iu6akA.jpg,183
Ingmar Bergman,Screenplay,6,Male,8.831000000000001,https://image.tmdb.org/t/p/original/nkmOaXNRoioViN9OQf2n9Iu6akA.jpg,183
Clyde Geronimi,Director,6,Male,8.344,https://image.tmdb.org/t/p/original/vRoKAQ8Wb1nTymH6VqOfhbqL3H9.jpg,184
Pedro Almodóvar,Director,6,Male,7.762999999999999,https://image.tmdb.org/t/p/original/dKlaXJk3NLcsC1CKMx6xmyW5BZD.jpg,185
Francis Ford Coppola,Director,6,Male,7.662999999999998,https://image.tmdb.org/t/p/original/mGKkVp3l9cipPt10AqoQnwaPrfI.jpg,186
Akiva Goldsman,Screenplay,6,Male,7.015,https://image.tmdb.org/t/p/original/zjnY7yoXZifRJR9x8hdGIm9ducG.jpg,187
Ron Clements,Director,6,Male,5.7010000000000005,https://image.tmdb.org/t/p/original/iCq89uPdVjtGkO7UbTn5UPqHIPx.jpg,188
Don Zimmerman,Editor,6,Male,5.426000000000001,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,189
Robert Wade,Screenplay,6,Male,4.926000000000001,https://image.tmdb.org/t/p/original/8HmRapJQ3D1IthZkqOiw4uoaRKe.jpg,190
Marit Allen,Costume Design,6,Female,4.288,https://image.tmdb.org/t/p/original/uWWqrlRERtopHPXJOCS47Miw0tm.jpg,191
Mary E. Vogt,Costume Design,6,Female,4.279,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,192
Neal Purvis,Screenplay,6,Male,4.274,https://image.tmdb.org/t/p/original/54vvvnfFnb8s6VKJmJGsW7gpkFJ.jpg,193
John Musker,Director,6,Male,4.181,https://image.tmdb.org/t/p/original/6scMFCGimXT9S0urLS7I13MFTTL.jpg,194
Kasia Walicka Maimone,Costume Design,6,Female,3.7310000000000003,https://image.tmdb.org/t/p/original/pWM5IMwzFcOuACMIoQVs5JAspXG.jpg,195
Tak Fujimoto,Director of Photography,6,Male,3.478,https://image.tmdb.org/t/p/original/xXuDkPrRjxdJao0QgXkb9DI9N7h.jpg,196
Marilyn Vance,Costume Design,6,Female,3.4570000000000003,https://image.tmdb.org/t/p/original/tdNcz7CYAFFKoaYm4EvWec4z3gv.jpg,197
Jay Cassidy,Editor,6,Male,3.3680000000000008,https://image.tmdb.org/t/p/original/f63siBS3qKfoOPZHS74r3zFhWGW.jpg,198
Ben Davis,Director of Photography,6,Male,3.3560000000000003,https://image.tmdb.org/t/p/original/kNlIbggJHDN13udH3hTCtvsSMM6.jpg,199
Stephenie Meyer,Novel,6,Female,3.3410000000000006,https://image.tmdb.org/t/p/original/tOcgB1W13MwlEVNF6rFQosqb3fD.jpg,200
Roger Pratt,Director of Photography,6,Male,3.227,https://image.tmdb.org/t/p/original/9vsOa0JDkaA3pjEf2r55goEktiN.jpg,201
Adrian Biddle,Director of Photography,6,Male,3.1830000000000003,https://image.tmdb.org/t/p/original/GdwwoTQ9ZaCQhlqiZt5heyxOzs.jpg,202
Paul Hirsch,Editor,6,Male,3.003,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,203
Nancy Steiner,Costume Design,6,Female,2.997,https://image.tmdb.org/t/p/original/280H8yZmBKyz36jFm5Ls9i5QmQk.jpg,204
Melissa Rosenberg,Screenplay,6,Female,2.985,https://image.tmdb.org/t/p/original/yxNMR5vKQoqDwnu3SXykTTZQTJJ.jpg,205
Thierry Arbogast,Director of Photography,6,Male,2.827,https://image.tmdb.org/t/p/original/4dr2TooU5KX9YdL3h0dfZA2fwSC.jpg,206
Phedon Papamichael,Director of Photography,6,Male,2.8249999999999997,https://image.tmdb.org/t/p/original/e4RemHDq1r9F0yNqlKNFBOGIEQK.jpg,207
Craig Pearce,Screenplay,6,Male,2.751000000000001,https://image.tmdb.org/t/p/original/fNKWf8ITRq6HInOaz0G7WxRSBCn.jpg,208
Christian Wagner,Editor,6,Male,2.6840000000000006,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,209
Alan Edward Bell,Editor,6,Male,2.68,https://image.tmdb.org/t/p/original/7RmPHkOeYzfr12kSIK8DrL5kRlA.jpg,210
Takeshi Seyama,Editor,6,Male,2.6520000000000006,https://image.tmdb.org/t/p/original/2ZoMQKCyNiUCYo8sy6pDIb30ViV.jpg,211
Mark Day,Editor,6,Male,2.612,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,212
Gordon Willis,Director of Photography,6,Male,2.305,https://image.tmdb.org/t/p/original/6gOmfatlF7UdhaHi2tPsZMb5vmz.jpg,213
Dan Laustsen,Director of Photography,6,Male,2.264,https://image.tmdb.org/t/p/original/qh6PEA5kW0Cl5k4LkGgDEnaGNYD.jpg,214
Ngila Dickson,Costume Design,6,Female,2.119,https://image.tmdb.org/t/p/original/agoIBi3G9ezonrfiMyouSaPMwBi.jpg,215
Larry Fong,Director of Photography,6,Male,1.987,https://image.tmdb.org/t/p/original/4rS2YTxhtVBvc3pSCbxk6b6wGI6.jpg,216
James Herbert,Editor,6,Male,1.9510000000000003,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,217
Robbie Ryan,Director of Photography,6,Male,1.9429999999999998,https://image.tmdb.org/t/p/original/bCxjPSQyy6ucy36YdQUEDahEzvd.jpg,218
Anthony B. Richmond,Director of Photography,6,Male,1.91,https://image.tmdb.org/t/p/original/ppiR6rC5auY7mLtCcov5UzD0oJ1.jpg,219
Russell Carpenter,Director of Photography,6,Male,1.8949999999999998,https://image.tmdb.org/t/p/original/lUvCkzSLCJe7HcQGSIO4wLHuRF.jpg,220
Jeff Freeman,Editor,6,Male,1.891,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,221
Beatrix Aruna Pasztor,Costume Design,6,Female,1.8799999999999997,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,222
Andrew Weisblum,Editor,6,Male,1.844,https://image.tmdb.org/t/p/original/j7tgo6NioTZihfXCmZAVRQrkwf3.jpg,223
Melissa Toth,Costume Design,6,Female,1.788,https://image.tmdb.org/t/p/original/2lJQri7Qk3KAcVpVCfrfiBSsAnW.jpg,224
Steve Yedlin,Director of Photography,6,Male,1.7059999999999997,https://image.tmdb.org/t/p/original/u5TFf0Lpe4PZbMFEGWKBKjGFp6G.jpg,225
Owen Roizman,Director of Photography,6,Male,1.6609999999999998,https://image.tmdb.org/t/p/original/lOEUYckmdKSB5WS487E2hgYkTdS.jpg,226
Greig Fraser,Director of Photography,6,Male,1.652,https://image.tmdb.org/t/p/original/cwj0aValmr7TGQ2OOQk5CAy1PWf.jpg,227
Pamela Martin,Editor,6,Female,1.6460000000000001,https://image.tmdb.org/t/p/original/6HobDw3OXBDkLweNLQSiVdTxkFw.jpg,228
Louise Mingenbach,Costume Design,6,Female,1.6200000000000003,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,229
David Brenner,Editor,6,Male,1.5009999999999997,https://image.tmdb.org/t/p/original/zGKJ7WXooRVqLgK7geLpsUq8McA.jpg,230
Ruth Myers,Costume Design,6,Female,1.486,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,231
Jeremy Lasky,Director of Photography,6,Male,1.4280000000000002,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,232
Dariusz Wolski,Director of Photography,6,Male,1.4269999999999998,https://image.tmdb.org/t/p/original/4LD7NmEu1JV7TLLOsG6VJzhvz0t.jpg,233
Elliot Graham,Editor,6,Male,1.422,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,234
Nina Proctor,Costume Design,6,Male,1.4000000000000001,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,235
Jill Bilcock,Editor,6,Female,1.396,https://image.tmdb.org/t/p/original/5Z4Eai3INfr83Xa6PvUTWZbJ3u1.jpg,236
Craig McKay,Editor,6,Male,1.388,https://image.tmdb.org/t/p/original/y2rf8XD0A7Pgse5jx3z4yVb14VH.jpg,237
Eigil Bryld,Director of Photography,6,Male,1.38,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,238
John Lindley,Director of Photography,6,Male,1.2940000000000003,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,239
Michael Barrett,Director of Photography,6,Male,1.287,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,240
Angus Strathie,Costume Design,6,Male,1.22,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,241
Eddie Hamilton,Editor,6,Male,1.176,https://image.tmdb.org/t/p/original/zAREtOT8DQRuSlQUHXD7PowessH.jpg,242
Jacqueline West,Costume Design,6,Female,1.176,https://image.tmdb.org/t/p/original/yN1c0lFV69UYMLUKWRXCPYl3dhV.jpg,242
Gloria Gresham,Costume Design,6,Female,1.03,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,243
Jennifer Lame,Editor,6,Female,0.9879999999999999,https://image.tmdb.org/t/p/original/nwiKUZoGn298QWYgICPDbhMUSgc.jpg,244
Jo Willems,Director of Photography,6,Male,0.979,https://image.tmdb.org/t/p/original/emzbBrf72LrFWMMYAMKIkNLsBF6.jpg,245
Monique Prudhomme,Costume Design,6,Female,0.9719999999999999,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,246
George Tomasini,Editor,6,Male,0.9268333333333333,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,247
Tim Squyres,Editor,6,Male,0.84,https://image.tmdb.org/t/p/original/vVYTsqt6fEr6rS1UhLU2aejPDlt.jpg,248
Stuart H. Pappé,Editor,6,Male,0.84,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,248
Mark Livolsi,Editor,6,Male,0.84,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,248
Dayna Pink,Costume Design,6,Male,0.84,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,248
Kevin Tent,Editor,6,Male,0.762,https://image.tmdb.org/t/p/original/utb7wffCc12fFi2QWlMLvrodCI5.jpg,249
Tom Cross,Editor,6,Male,0.7343333333333333,https://image.tmdb.org/t/p/original/wbVgrmQKnDmBjqk0RNMgXTCE90m.jpg,250
Denise Wingate,Costume Design,6,Female,0.7320000000000001,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,251
James Thomas,Editor,6,Male,0.7000000000000001,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,252
Peter Jackson,Director,5,Male,21.167,https://image.tmdb.org/t/p/original/4hh7hips4xc6kgpNDQKQH3goRvJ.jpg,253
Peter Jackson,Screenplay,5,Male,21.167,https://image.tmdb.org/t/p/original/4hh7hips4xc6kgpNDQKQH3goRvJ.jpg,253
Fran Walsh,Screenplay,5,Female,19.333,https://image.tmdb.org/t/p/original/roXPta5fAmGzqdOIvUQbDavZy8Y.jpg,254
Christopher Nolan,Screenplay,5,Male,18.3,https://image.tmdb.org/t/p/original/xuAIuYSmsUzKlUMBFGVZaWsY3DZ.jpg,255
John Lasseter,Director,5,Male,15.985,https://image.tmdb.org/t/p/original/gAVAZZHBa1v3gTcsWcBUwiHcyA0.jpg,256
Alfonso Cuarón,Director,5,Male,15.404999999999998,https://image.tmdb.org/t/p/original/gaHhrzPfxfc3cbQLkDt54gtP3n1.jpg,257
John Hughes,Screenplay,5,Male,13.311000000000002,https://image.tmdb.org/t/p/original/1Pm0HXRXSwz5BON9HHNDLdl4HjZ.jpg,258
J.J. Abrams,Director,5,Male,12.966,https://image.tmdb.org/t/p/original/k4IWd2RV5kY1kAL2VgKQwFvnCLP.jpg,259
Richard Curtis,Screenplay,5,Male,12.959,https://image.tmdb.org/t/p/original/idJ1oulpoD7UAy9odVBcxUyAabW.jpg,260
Rian Johnson,Director,5,Male,11.755999999999998,https://image.tmdb.org/t/p/original/uPWwvdppeZVKPbYcjXKU8zyuAVh.jpg,261
Wes Anderson,Screenplay,5,Male,11.087,https://image.tmdb.org/t/p/original/5z2WroP0CgQ5vI17M0hzi8o5NAn.jpg,262
Spike Jonze,Director,5,Male,10.93,https://image.tmdb.org/t/p/original/x2QeqEXvi3QjgTybvZ4mmqUf4qO.jpg,263
Francis Lawrence,Director,5,Male,10.038,https://image.tmdb.org/t/p/original/pyGWo5mAwZ2Koe6leB2RjKd7vmc.jpg,264
Sam Mendes,Director,5,Male,9.8,https://image.tmdb.org/t/p/original/5z89X9rB76JDblqMQ52fviwXxAN.jpg,265
Rainer Werner Fassbinder,Director,5,Male,9.429,https://image.tmdb.org/t/p/original/xll1qAg0TOzcuNlfZWEEKB1JxqR.jpg,266
George Miller,Director,5,Male,9.4,https://image.tmdb.org/t/p/original/eUzusS4Q8lOdlyjxQ777pf9oLuu.jpg,267
Robert Rodriguez,Director of Photography,5,Male,9.042,https://image.tmdb.org/t/p/original/bPqRdLWWwpOT8sBdj9PWOzNgwou.jpg,268
Peyton Reed,Director,5,Male,8.777000000000001,https://image.tmdb.org/t/p/original/aucXNycAtFREMIKr6ikmHvd2Mmp.jpg,269
Wong Kar-wai,Director,5,Male,8.761000000000001,https://image.tmdb.org/t/p/original/gWfo3lseDx5h9YzsfnaVblG3S6c.jpg,270
Spike Lee,Director,5,Male,8.486,https://image.tmdb.org/t/p/original/2KOHXgk2uoRXl6u7V9xpAIo3uay.jpg,271
Alvin Sargent,Screenplay,5,Male,8.439,https://image.tmdb.org/t/p/original/uD0x79oVkp0GSkeKNy1zA9C8ENi.jpg,272
Joe Wright,Director,5,Male,8.095,https://image.tmdb.org/t/p/original/1qA8HudSIwIr7ZdxwfQAgubsDO.jpg,273
Bryan Singer,Director,5,Male,7.9860000000000015,https://image.tmdb.org/t/p/original/ts06thbCv9Ug2mNpcbcrmLGRL4Q.jpg,274
Simon Kinberg,Screenplay,5,Male,7.975,https://image.tmdb.org/t/p/original/3xvTvkIaKfU276cpajiAoGjvaaO.jpg,275
Brad Bird,Director,5,Male,7.9159999999999995,https://image.tmdb.org/t/p/original/ZX1hAfWK1zslpB6ifwgDP2uBqn.jpg,276
Lars von Trier,Director,5,Male,7.7090000000000005,https://image.tmdb.org/t/p/original/rlUAvvpXwSA3Qihl3vDW7RtWagH.jpg,277
Scott Frank,Screenplay,5,Male,7.507999999999998,https://image.tmdb.org/t/p/original/dtul4M4D5s10fAUji26HHAyWDKC.jpg,278
Brett Ratner,Director,5,Male,7.312,https://image.tmdb.org/t/p/original/uOtFtBPkLQaTq8TobPG0XvNKrvD.jpg,279
Paul Verhoeven,Director,5,Male,7.211,https://image.tmdb.org/t/p/original/wxkroRBtM6NKZdx9sYLFfFSGnaR.jpg,280
Luc Besson,Director,5,Male,7.154999999999999,https://image.tmdb.org/t/p/original/p7QoPAMP6wfkgcwELkM5VtdGYHU.jpg,281
Eric Roth,Screenplay,5,Male,7.15,https://image.tmdb.org/t/p/original/16WXnoU1NP2H732P0qAQUtetSI9.jpg,282
Leslie Dixon,Screenplay,5,Female,7.017999999999999,https://image.tmdb.org/t/p/original/aQJvosFeEeycVmUmng7LqokF9q0.jpg,283
Park Chan-wook,Director,5,Male,6.9719999999999995,https://image.tmdb.org/t/p/original/jsSFCVB7MhuVbSLwTgESiXEiNjt.jpg,284
J.R.R. Tolkien,Novel,5,Male,6.892,https://image.tmdb.org/t/p/original/8AYNNfNuhpzPHxki7cBISG9JpGx.jpg,285
Nancy Meyers,Director,5,Female,6.096200000000001,https://image.tmdb.org/t/p/original/aK2lYDBYhWU9MJdNV0y1EvXiNo0.jpg,286
Baz Luhrmann,Director,5,Male,5.876,https://image.tmdb.org/t/p/original/6Dqs2hmcj2UtTON5FfjlRvKdbuF.jpg,287
Baz Luhrmann,Screenplay,5,Male,5.876,https://image.tmdb.org/t/p/original/6Dqs2hmcj2UtTON5FfjlRvKdbuF.jpg,287
Noah Baumbach,Director,5,Male,5.803,https://image.tmdb.org/t/p/original/wRfV5qYIJHk4NH9gkKQnk99E5Qn.jpg,288
Philippa Boyens,Screenplay,5,Female,5.416,https://image.tmdb.org/t/p/original/vfPQnrMZ87uPjyJYrSkQtqI6c0H.jpg,289
Adrian Lyne,Director,5,Male,5.2410000000000005,https://image.tmdb.org/t/p/original/tj5o1Iirc20JjP9bKNiEm1c4mlq.jpg,290
Alan J. Pakula,Director,5,Male,5.117,https://image.tmdb.org/t/p/original/44XCSWIvllMTVuXCzEoECwqoxmv.jpg,291
Jeff Nathanson,Screenplay,5,Male,5.041,https://image.tmdb.org/t/p/original/t7147mBhYbYJqmkuWzm7UzVmAGU.jpg,292
Peter Segal,Director,5,Male,4.926,https://image.tmdb.org/t/p/original/x0nAuktiPai0OovveeegPAi0dRF.jpg,293
Florian Ballhaus,Director of Photography,5,Male,4.572,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,294
Dante Spinotti,Director of Photography,5,Male,4.307,https://image.tmdb.org/t/p/original/7Ts0bNMarg8t5tUS0fKZthhvCYF.jpg,295
Lance Acord,Director of Photography,5,Male,4.239,https://image.tmdb.org/t/p/original/d6GFg2GBKDlIlhJdKopjSQg09oe.jpg,296
Frank Coraci,Director,5,Male,4.165,https://image.tmdb.org/t/p/original/rVzXMNXN9TPjr6fW8Zm1JmoJX5W.jpg,297
Nick Park,Director,5,Male,4.016,https://image.tmdb.org/t/p/original/f7MzwTzd2Wu2JjL74R8t7ixVBLN.jpg,298
Patricia Highsmith,Novel,5,Female,3.9,https://image.tmdb.org/t/p/original/rm0ucxiO1b37EFTYQhLirn8T5Md.jpg,299
Ronald Bass,Screenplay,5,Male,3.8329999999999997,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,300
Laura Jean Shannon,Costume Design,5,Female,3.4850000000000003,https://image.tmdb.org/t/p/original/e7Cmmphpmw5SBwg5ypCY8zsI77o.jpg,301
Steve Mirkovich,Editor,5,Male,3.344,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,302
Bob Ringwood,Costume Design,5,Male,3.2260000000000004,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,303
Mark Waters,Director,5,Male,2.873,https://image.tmdb.org/t/p/original/afouy66zeJ1hn7fcjLp8QkcTeQJ.jpg,304
José Luis Alcaine,Director of Photography,5,Male,2.67,https://image.tmdb.org/t/p/original/6m3lhxAWoFs2swR1BFdZKwF6GIJ.jpg,305
Jim Denault,Director of Photography,5,Male,2.629,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,306
Mona May,Costume Design,5,Female,2.582,https://image.tmdb.org/t/p/original/tvGFgAsywjg11roGj3YW1Ukv0mE.jpg,307
Bob Ducsay,Editor,5,Male,2.476,https://image.tmdb.org/t/p/original/tAoX58WlTQUI4TIIlxMW0SsHZdZ.jpg,308
Trent Opaloch,Director of Photography,5,Male,2.427,https://image.tmdb.org/t/p/original/w8xfY8rGXdCx2zna0nLeVpx91lx.jpg,309
John August,Screenplay,5,Male,2.425,https://image.tmdb.org/t/p/original/oXvWhC8TOtFcim3nbWc3KDh7z8v.jpg,310
Chris Dickens,Editor,5,Male,2.394,https://image.tmdb.org/t/p/original/9vUm07ci8ETzs5Th1WJYuGiZPsN.jpg,311
Mark Helfrich,Editor,5,Male,2.305,https://image.tmdb.org/t/p/original/zCx3E9m6fmJXPstWtdsmnMNB7fy.jpg,312
Dody Dorn,Editor,5,Female,2.3040000000000003,https://image.tmdb.org/t/p/original/d3RESRZlLhsOIUQNIWxVqaO21q3.jpg,313
Roberto Schaefer,Director of Photography,5,Male,2.272,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,314
Richard Taylor,Costume Design,5,Male,2.235,https://image.tmdb.org/t/p/original/bPPFdE7FRGuBiIAN5P3bzaUQN0Y.jpg,315
Stuart Baird,Editor,5,Male,2.194,https://image.tmdb.org/t/p/original/rSKMlgfJ1m2xZcsxHUV0hvYc9Eh.jpg,316
Sanja Milković Hays,Costume Design,5,Female,2.0580000000000003,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,317
Theo van de Sande,Director of Photography,5,Male,2.014,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,318
Kirk Baxter,Editor,5,Male,1.9759999999999998,https://image.tmdb.org/t/p/original/9nNjSKdf63hs0Ww2wNa6dVYyttM.jpg,319
John Wright,Editor,5,Male,1.97,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,320
Carol Ramsey,Costume Design,5,Female,1.9600000000000002,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,321
Nick Moore,Editor,5,Male,1.9600000000000002,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,321
Wendy Chuck,Costume Design,5,Female,1.9600000000000002,https://image.tmdb.org/t/p/original/oe2F9wVKMqnFGQyEedJ9GjAO1cm.jpg,321
Claudio Miranda,Director of Photography,5,Male,1.9460000000000002,https://image.tmdb.org/t/p/original/nrNR3DeuX4kfPmv7POrVlRO22UX.jpg,322
Troy Takaki,Editor,5,Male,1.8169999999999997,https://image.tmdb.org/t/p/original/z2Qho95NLlKNSV5jtJk8T84IHy0.jpg,323
Tim Mertens,Editor,5,Male,1.802,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,324
Billy Weber,Editor,5,Male,1.802,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,324
Barry Peterson,Director of Photography,5,Male,1.7879999999999998,https://image.tmdb.org/t/p/original/3N9iiLQ39YOf1tlUroQh3rSDBKq.jpg,325
Elliot Davis,Director of Photography,5,Male,1.7879999999999998,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,325
Jon Harris,Editor,5,Male,1.72,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,326
José Salcedo,Editor,5,Male,1.6939999999999997,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,327
Richard A. Harris,Editor,5,Male,1.6939999999999997,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,327
Eric Zumbrunnen,Editor,5,Male,1.69,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,328
Wendy Greene Bricmont,Editor,5,Female,1.653,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,329
Penny Rose,Costume Design,5,Female,1.652,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,330
Dan Zimmerman,Editor,5,Male,1.6460000000000001,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,331
Joel Negron,Editor,5,Male,1.6460000000000001,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,331
Craig Wood,Editor,5,Male,1.6460000000000001,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,331
Lee Haxall,Editor,5,Female,1.6460000000000001,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,331
Harris Savides,Director of Photography,5,Male,1.6460000000000001,https://image.tmdb.org/t/p/original/8g0dp3HHuw4yDK9eT2Q8ZvIimgH.jpg,331
Amy Westcott,Costume Design,5,Female,1.6460000000000001,https://image.tmdb.org/t/p/original/zGT91J8ChOPpNuN8OsUz1vDH3wr.jpg,331
Sharon Calahan,Director of Photography,5,Female,1.6320000000000001,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,332
Michael Fimognari,Director of Photography,5,Male,1.616,https://image.tmdb.org/t/p/original/8ETxK0seKQDqvfHNzHwGcvl51B8.jpg,333
Joe Klotz,Editor,5,Male,1.614,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,334
Zene Baker,Editor,5,Male,1.587,https://image.tmdb.org/t/p/original/iT9J4Y0xLcsmTIfkr19LKzAcuXn.jpg,335
Eric Steelberg,Director of Photography,5,Male,1.444,https://image.tmdb.org/t/p/original/ifITB3TP98ymhhvuCvAdsBmHz0z.jpg,336
Frederick Elmes,Director of Photography,5,Male,1.4340000000000002,https://image.tmdb.org/t/p/original/fcefgVBEdSUsQANjm254Qxtf0QY.jpg,337
Nicolas De Toth,Editor,5,Male,1.4280000000000002,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,338
William Steinkamp,Editor,5,Male,1.425,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,339
Ernest Lehman,Screenplay,5,Male,1.394,https://image.tmdb.org/t/p/original/9yCYrwS6ZIPn8j1E2FMKyL5X68C.jpg,340
Priscilla Nedd-Friendly,Editor,5,Female,1.388,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,341
Karl Walter Lindenlaub,Director of Photography,5,Male,1.382,https://i0.wp.com/s.ltrbxd.com/static/img/avatar1000.a71b6e9c.png?ssl=1,342
